标题,昵称,地区,评论内容,情感得分
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,还是多看书-,其他,没想到ai那么智能的呀,0.4
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,相思寄虹豆,江苏,科技就是要带来温暖的,0.98
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,雨晨那个苦啊,浙江,期望更多启发人心的事迹涌现，共同创造一个更加美好的社会环境。,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,放牛般的少年,江苏 苏州,嗯，用户发来的是一段关于AI眼镜项目的讨论，并且已经提供了生成评论的需求。,0.11
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,蟹肖归,四川,技术与爱的结合，为视障朋友撑起天空！,0.96
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,涵月清,山东 枣庄,Qwen技术很厉害，但社会环境更关键。希望更多人参与保护无障碍设施，让AI真正惠及每一个人。#AI公益#,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,在热气球上修车的花菜,其他,技术再强，若没有社会人文关怀，也难以为视障朋友们点亮前行之路。,0.98
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,阿苏她很美,其他,未来属于关注视障群体的AI，点赞！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,小蔡一鲽,福建 福州,技术助力视障，关键社会关爱，AI公益值得推广。#AI公益新方向#,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,1小伙伴们一起1,其他,AI眼镜让视障生活更便捷，点赞给科技力量！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,丶凌晨5点风声起b_BT,其他,进步从不魔幻，正是我们身边的每一点努力，成为他们眼中的光。,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,可爱不吃鱼火锅,其他,AI眼镜技术高超，社会关注环保，助力视障群体出行，社会责任感棒！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,时岱广场,其他,AI公益温暖人心，关注视障群体出行，推动无障碍社会建设，传递正能量！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,拓庸集,台湾 高雄市,技术温暖人心，公益传递希望，视障问题更需社会共同关注与解决。,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,韩红糖,其他,**直观的AI眼镜开源，让视障出行更安心。**,0.79
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,天使晶泪水,辽宁,漫江碧透，百舸争流，每一份AI的帮助，都应成为构建和谐社会的有机组成部分。,0.98
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,当年魅力不减再加,河南,开源让科技更普惠，公益让社会更温暖。看到这么多AI公益项目，我希望More people can join hands to create a better world.,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,酒店lifes,北京,开源大模型做公益，百元硬件改变千万人生！#魔搭社区#,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,阚豆豆shmily,山东,帆哥及其团队利用Qwen—Omni开源大模型，成功创建了一个能够用于辅助视障人士识别周围环境的人工智能眼镜。,0.95
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,妙音居士耶,上海,让我们一起用行动支持这些精彩的公益项目，同时也要用心去关心那些处于黑暗中的身影，并参与到视障友好的公共环境建设，共建人人皆可享有的美好生活。,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,喜洋洋灰大浪,福建,不只是技术，更是人间的温情！,0.74
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,lan洋葱,广西 南宁,温情AI，为视障朋友点亮世界，感动！,0.99
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,时光独家,其他,科技暖心，但仍需社会关注和保护，期待更多公益AI项目！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,黑白配俊俊,江苏,开源是好事，希望普及！,0.52
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,特滴烂,福建 龙岩,真正的普惠并非孤立存在，而是需要在社会各界的共同努力下实现。,0.83
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,快乐柠檬岩盐芝士__,其他,太感动了！科技向善，很棒！,0.98
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,小鱼儿要淡定淡定淡定,浙江,真的被姜文的眼镜灵感深深打动！视障人士出行难的问题，终于有了科技的 breakthrough。AI公益项目，正在让世界更美好！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,鱼乐儿嘟嘟,广东 深圳,"1.AI眼镜超暖心！开源技术助视障，青年力量刷屏！"" #科技向善#",0.98
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,喜欢夏天的感觉12,浙江,看到#95后小伙手搓AI眼镜体验失明的一天#，真的被深深打动！,0.39
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,得道寡夫_700,广东,开源和公益带来的不仅是硬件便利，更是社会的支持和温暖。#关心视障群体# #科技普惠未来#,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,小公举KMR,其他,科技的意义展现,0.98
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,薇尔莉特-y,其他,这个居然可以如此呢,0.22
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,过来吃辣条789,江苏 淮安,科技关怀的[doge]真好啊,0.9
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,先看看独角戏,江苏 淮安,技术是依旧的强悍了啊,0.88
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,不急这句话睡吧睡吧,其他,这感觉是有点好啊,0.59
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,-月亮邮递员-oio,上海,不光要AI帮忙，大家保护好盲道也很重要,0.6
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,金咕咕少女时代,江西 南昌,加油,0.9
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,象疯子一样,上海 浦东新区,这个太牛了，没想到ai眼镜竟是拯救盲人的神器[赞][赞],0.95
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,黑钻黑钻,广东 深圳,这是一个社会责任感满满的AI项目，跨界合作才能造福社会！,0.63
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,柳下再会,江苏 南京,科技应该向这个方向发展,0.97
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,谭蛋瑶,广东 广州,希望科技越来越进步//@枕头底下压着星星:科技加社会关怀 才是真的温暖守护,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,Lucky_Virgo13,其他,希望早日量产,0.25
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,树人旺旺,其他,AI眼镜的创新与普及，不仅助力视障人士获得自我判断与独立生活的能力，更彰显了技术的巨大潜力与温度的传递。,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,陈总布林,其他,盼更多AI助视项目也愿大家多关心视障朋友,0.83
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,柔软小猫吃披萨,河南,愿这样的温暖能一直延续,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,放学可真开心,其他,科技加社会善意 才能真给视障群体铺好路,0.84
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,电话该吃就吃,湖南 岳阳,仅靠AI技术不够，社会关注与无障碍设施更重要。,0.92
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,铁狗狗流浪旅行,重庆, AI眼镜帮视障，社会关注更重要！,0.89
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,街角的猫先生呀,其他,护盲道+AI助力，视障出行才易！,0.97
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,电到一个小乖乖,其他, 视障AI眼镜测试，缺社会助力 ,0.95
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,酷爽小秋葵志愿者,其他,硬件 conscientiousness×算法温度=完美方案#无障碍生态#＼,0.96
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,马斯克B,其他,我们的社会需要更多的科技公益项目，让每个人都能够贡献自己的力量。#,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,勤劳文艺_897,四川,"AI技术发展的同时，社会才真正温暖。-thinking with you. #_OTHER["".HARDWORK_Motivation."" - 打击自尊心的 - 每个人都很棒 #AI. 一起让科技为人类服务吧！",1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,wzl19691105,其他,大家的支持和关注就是AI技术最好的推广者。技术本身不过是工具，能真正帮助到视障群体的，是整个社会的包容和庇护。,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,马大哈的窝窝,其他,让AI更有温度，为年轻人点赞！,0.97
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,宏景维修赵江_535,新疆 哈密,AI眼镜不仅仅是工具，更是人类文明的象征。,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,诚成橙魏氏生态农业有限公司,广东 深圳,AI科技进步，让视障生活更便利。用技术和同理心，为视障朋友的未来贡献力量。 #视障友好 AI,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,树人家都睡了,其他,对视障群体的关怀，这 technology 在需要的时候，能给TA很大的帮助！,0.83
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,她叫chenlili,福建 龙岩,太棒了！为科技向善点赞！#AI能帮视障群体做什么# 这么接地气又温暖的项目，希望越来越多！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,悦上心头1999,其他,年轻开发者让AI有温度，照亮黑暗中的路＼,0.99
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,好运来真伟大,其他,看到#95后小伙手搓AI眼镜体验失明的一天#真的被感动到了！,0.07
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,泥香脆皮鸭,其他,"AI眼镜令人钦佩，但公益意识与完善社会环境同样关键。 accessibility noting Optional, Concise & Informative",0.99
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,钟衣难忘,其他,技术关键，关注更重，无损红绿灯，公益更赞！,0.99
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,时来孕转zaq,甘肃 定西,科技为视障生活添彩，社交环境需共同努力！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,新农人1988abx,其他,AI眼镜创新感动人，但需社会共护无障碍。公益开源，年轻开发者见中国AI未来！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,关于宝贝猪猪,其他,科技普惠需要社会关注，共同为视障人士助力！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,网义新雯,其他,AI眼镜技术了不起！开源精神值得点赞，行动更重要，期待更多公益AI项目！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,鹃mtg,其他,创新感人力挺，社会共同维护视障者权益，AI更有温度,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,果冻其实不软星人,安徽 合肥,AI眼镜创新无比，技术造福视障群体。社会关怀与公益精神同在，AI与爱心，照亮共赢未来！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,中国梦888_23322,浙江 温州,这款AI眼镜真的很暖心，但科技普及更需要社会关注呢！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,动画礼的故事,其他,AI助力视障同行，爱心与智慧共融，公益新范儿🌈魔搭社区未来可期🌍,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,翘臀小夜猫,湖北 武汉,"聋者未能听到, 有AI帮助却无法行动.",0.14
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,大皇工,海外 美国,技术点亮视障未来，公益点亮社会温暖！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,禹囡小屋_890,湖北 武汉,AI技术助视障出行值得点赞，社会关注与设施支持同样关键，年轻人力量可期！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,aaia1982,其他,"like stars in the night sky, AI can only see farther. But that farther must always be guided by hearts. 让科技真正普惠，需要每个人的心。#技术与人文并重#",0.84
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,米爸米妈小1408771794_421,上海,科技助力视觉障碍有爱，共筑无障碍社会环境，AI公益是实现科技爱的美好展现！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,訫v所属,广西,期望和行动应当同步前进，正如魔搭社区群的活力与温度，都源自年轻人的智慧与热情。,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,瀚苑教育_905,吉林,魔搭聚青年力量，AI公益正 growing,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,廖氏斗非,广东 佛山,魔搭社区盐碱地变花园，开发者种出AI向日葵🌻,0.99
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,dfjkldfr,湖南 长沙,技术让生活改变，关爱让世界亮堂。,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,青青草原上的灰太狼1991,山东 济南,这个项目真的太棒了！,0.91
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,是但纷纷的地盘,宁夏,这种力量不仅体现在创新技术的开发上，还体现在用AI照亮社会弱势群体生活道路的决心与热忱中。,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,jxrunsoft,其他,暖心，科技助力，社会关爱，加油！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,口腔疾病防控中心,其他,科技与爱同行，共筑无障碍未来！,0.93
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,50wuyijiayou345,广东 佛山,为这位开发者点赞！社会关怀同样重要！,0.97
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,活泼爱东东,北京,这些年轻开发者，用AI点亮光，也点亮了希望。期待更多公益项目，让世界更温柔。,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,奶茶烧仙草大杯,其他,AI不长眼，但这份关怀让世界更光明！,0.99
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,三人一十八,重庆,太棒了！赞青年开发者，希望更多人关注视障，社会共助！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,将恢复_660,浙江,AI眼镜助力视障，爱的力量无限大！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,绿叶居我也是,北京,我们不仅需要更多的技术创新，更需要每一个个体去拥抱这些技术，成为推动社会进步的积极力量。,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,家油二小鬼,山西 运城,期待同这些人一起，为AI的发展贡献力量，让更多人共享数字时代的便捷。,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,也织个围,北京 东城区,魔搭社区就是这类活动的缩小版，年轻人通过创新思维和共同协作，极大地推动了人工智能领域的进步与公益事业的发展。,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,恒心坚毅事件,新疆,"前句制造意象冲突（如""失""化），后句点明价值方向。",0.99
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,喵阿妹o_1971,其他,哇，科技暖心，开源真好！为年轻开发者点赞！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,SFSU_167,上海,AI助力公益，让世界更温暖。,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,英子mCgD,其他,视障朋友的出行并不孤单，因为有科技、公益和众多善心人士的同行。,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,zhicheng_yang_c76a71_556,广东,开源公益，让爱无界限，每个人都是致盲者的力量！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,ydgaomeili,北京 石景山区,AI眼镜真是比红绿灯更贴心，期待这类公益项目越来越多！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,愉悦人生8_573,广东,我们需要更多如帆哥这样的年轻人，用他们的智慧与热情，来解决实际的社会问题，共同营造一个包容、友好的AI社会环境。,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,快乐的是地方撒旦_866,四川,但是，要让AI真正发挥重要作用，还需要社会环境和每个人的关注。,0.99
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,本人浓情卡布奇诺,北京 东城区,AI技术真的很伟大，帮视障人士解决了出行难题！保护无障碍设施人人有责，全社会都应该参与进来！希望更多人关注并参与到这样的公益项目中来！小朋友，伸出援手帮助视障朋友吧！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,啊尔萨斯爱你,湖南,每个设计、每条盲道都是为他们的出行铺就的桥梁。,0.71
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,apwb004,北京 海淀区,感动！技术让世界更温柔，社会关爱更坚定。,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,特地烂,福建 龙岩,太感动了，科技向善的力量！,0.99
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,ctl201014,其他,这项技术让人感动，更需社会关注与支持。为视障人士加油！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,仙女湖畔家园,福建,这款AI眼镜太感人了，但维护社会环境同样重要！#AI能帮视障群体做什么#,0.98
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,无法消失2_916,福建,关注视障人士，就是关注文明社会的温度，加油！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,几岁阿婆,内蒙古 通辽,技术与爱同行，助力视障人士自由行。,0.96
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,小鬼半仙er_442,宁夏,跨越障碍，共筑无障碍信息时代！🔮,0.92
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,谦虚的不要问我,江西 南昌,AI的发展与公益的结合无疑是技术人性化进程中的关键一步。,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,ling2012牛仔,福建 福州,盲道不被占用，出行不再难；公益项目多，温暖你我他。,0.99
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,欢乐喜多哆,江西,为年轻开发者点赞，利他亦利己！,0.99
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,阿紫豆豆,其他,开源公益，让AI更有温度，青年力量无敌！,1.0
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,老苏的救赎,其他,AI眼镜真的有帮助！期待更多开源项目能解决社会实际问题！,0.74
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,洋仔仔阿拉蕾,江苏 泰州,每一份努力都值得尊重。 #AI能帮视障群体做什么#,0.82
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,月亮睡了我还睡不着,江苏 苏州,[赞],0.92
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,培灿荣威,黑龙江 哈尔滨,科技普惠不够需护无障碍设施保盲道畅通,0.91
